"","year","month","sex"
"147768",2002,7,1
"147769",2002,7,1
"147770",2002,7,1
"147771",2002,7,1
"147772",2002,7,1
"147773",2002,7,1
"147774",2002,7,1
"147775",2002,7,1
"147776",2002,7,1
"147777",2002,7,1
"147778",2002,6,1
"147779",2002,6,1
"147780",2002,6,1
"147781",2002,6,1
"147782",2002,6,3
"147783",2002,6,1
"147784",2002,6,1
"147785",2002,6,1
"147786",2002,6,1
"147787",2002,6,1
"147788",2002,6,1
"147789",2002,6,1
"147790",2002,6,1
"147791",2002,6,1
"147792",2002,6,1
"147793",2002,6,1
"147794",2002,6,1
"147795",2002,6,1
"147796",2002,6,1
"147797",2002,6,1
"147798",2002,6,1
"147799",2002,6,1
"147800",2002,6,1
"147801",2002,6,1
"147802",2002,6,1
"147803",2002,6,3
"147804",2002,6,3
"147805",2002,6,3
"147806",2002,6,3
"147807",2002,6,3
"147808",2002,6,3
"147809",2002,4,1
"147810",2002,4,3
"147811",2002,4,3
"147812",2002,4,3
"147813",2002,4,3
"147814",2002,4,3
"147815",2002,4,3
"147816",2002,4,3
"147817",2002,4,3
"147818",2002,4,3
"147819",2002,4,NA
"147820",2002,4,3
"147821",2002,4,3
"147822",2002,5,1
"147823",2002,5,1
"147824",2002,5,1
"147825",2002,5,1
"147826",2002,5,1
"147827",2002,5,1
"147828",2002,5,1
"147829",2002,5,1
"147830",2002,5,1
"147831",2002,5,1
"147832",2002,5,1
"147833",2002,5,1
"147834",2002,5,1
"147835",2002,5,1
"147836",2002,5,1
"147837",2002,5,1
"147838",2002,5,1
"147839",2002,5,1
"147840",2002,5,1
"147841",2002,5,1
"147842",2002,5,1
"147843",2002,5,1
"147844",2002,5,1
"147845",2002,5,1
"147846",2002,5,1
"147847",2002,5,1
"147848",2002,5,1
"147849",2002,5,1
"147850",2002,5,1
"147851",2002,5,1
"147852",2002,5,3
"147853",2002,5,1
"147854",2002,5,1
"147855",2002,5,1
"147856",2002,5,1
"147857",2002,5,1
"147858",2002,5,1
"147859",2002,4,3
"147860",2002,5,1
"147861",2002,5,1
"147862",2002,5,1
"147863",2002,5,1
"147864",2002,5,1
"147865",2002,5,1
"147866",2002,5,1
"147867",2002,5,1
"147868",2002,5,1
"147869",2002,5,1
"147870",2002,5,1
"147871",2002,5,1
"147872",2002,5,1
"147873",2002,5,1
"147874",2002,5,1
"147875",2002,5,1
"147876",2002,5,1
"147877",2002,5,1
"147878",2002,5,1
"147879",2002,5,NA
"147880",2002,5,1
"147881",2002,5,1
"147882",2002,5,1
"147883",2002,5,1
"147884",2002,5,1
"147885",2002,5,1
"147886",2002,5,1
"147887",2002,5,1
"147888",2002,5,1
"147889",2002,5,1
"147890",2002,5,1
"147891",2002,5,1
"147892",2002,5,1
"147893",2002,5,1
"147894",2002,5,1
"147895",2002,5,1
"147896",2002,5,1
"147897",2002,5,1
"147898",2002,5,1
"147899",2002,5,1
"147900",2002,5,1
"147901",2002,6,1
"147902",2002,6,1
"147903",2002,6,1
"147904",2002,6,1
"147905",2002,6,1
"147906",2002,6,3
"147907",2002,6,1
"147908",2002,6,1
"147909",2002,6,1
"147910",2002,6,1
"147911",2002,6,1
"147912",2002,6,1
"147913",2002,6,1
"147914",2002,6,1
"147915",2002,6,1
"147916",2002,6,1
"147917",2002,6,1
"147918",2002,6,1
"147919",2002,6,1
"147920",2002,6,1
"147921",2002,6,1
"147922",2002,6,1
"147923",2002,6,1
"147924",2002,5,1
"147925",2002,5,1
"147926",2002,5,1
"147927",2002,5,1
"147928",2002,5,1
"147929",2002,5,1
"147930",2002,5,1
"147931",2002,5,1
"147932",2002,5,1
"147933",2002,5,1
"147934",2002,5,1
"147935",2002,5,1
"147936",2002,5,1
"147937",2002,5,1
"147938",2002,5,1
"147939",2002,5,1
"147940",2002,5,1
"147941",2002,5,1
"147942",2002,5,1
"147943",2002,5,1
"147944",2002,5,1
"147945",2002,5,1
"147946",2002,5,1
"147947",2002,5,1
"147948",2002,5,1
"147949",2002,5,1
"147950",2002,5,1
"147951",2002,5,1
"147952",2002,5,1
"147953",2002,5,1
"147954",2002,5,1
"147955",2002,5,1
"147956",2002,5,1
"147957",2002,5,1
"147958",2002,5,1
"147959",2002,5,1
"147960",2002,5,1
"147961",2002,5,1
"147962",2002,5,1
"147963",2002,5,1
"147964",2002,5,1
"147965",2002,5,1
"147966",2002,5,3
"147967",2002,5,1
"147968",2002,5,1
"147969",2002,5,1
"147970",2002,5,1
"147971",2002,5,1
"147972",2002,5,1
"147973",2002,5,1
"147974",2002,5,1
"147975",2002,5,1
"147976",2002,5,1
"147977",2002,5,1
"147978",2002,5,1
"147979",2002,5,1
"147980",2002,5,1
"147981",2002,5,1
"147982",2002,5,1
"147983",2002,5,1
"147984",2002,5,1
"147985",2002,5,3
"147986",2002,5,1
"147987",2002,5,1
"147988",2002,5,1
"147989",2002,5,1
"147990",2002,5,1
"147991",2002,5,1
"147992",2002,5,1
"147993",2002,5,1
"147994",2002,5,1
"147995",2002,5,1
"147996",2002,5,1
"147997",2002,5,1
"147998",2002,5,3
"147999",2002,5,3
"148000",2002,5,1
"148001",2002,5,1
"148002",2002,5,3
"148003",2002,5,1
"148004",2002,5,1
"148005",2002,5,3
"148006",2002,5,1
"148007",2002,5,1
"148008",2002,5,1
"148009",2002,5,1
"148010",2002,5,1
"148011",2002,5,1
"148012",2002,5,1
"148013",2002,5,1
"148014",2002,5,1
"148015",2002,5,1
"148016",2002,5,1
"148017",2002,5,3
"148018",2002,5,3
"148019",2002,5,1
"148020",2002,5,1
"148021",2002,5,1
"148022",2002,5,1
"148023",2002,5,1
"148024",2002,5,1
"148025",2002,5,1
"148026",2002,5,3
"148027",2002,5,3
"148028",2002,5,1
"148029",2002,5,1
"148030",2002,5,1
"148031",2002,5,1
"148032",2002,5,1
"148033",2002,5,1
"148034",2002,5,1
"148035",2002,5,1
"148036",2002,5,3
"148037",2002,5,3
"148038",2002,5,1
"148039",2002,5,1
"148040",2002,5,1
"148041",2002,5,1
"148042",2002,5,1
"148043",2002,5,3
"148044",2002,5,1
"148045",2002,5,1
"148046",2002,5,1
"148047",2002,5,1
"148048",2002,5,1
"148049",2002,5,3
"148050",2002,5,1
"148051",2002,5,1
"148052",2002,5,1
"148053",2002,5,1
"148054",2002,6,1
"148055",2002,6,1
"148056",2002,6,1
"148057",2002,6,3
"148058",2002,6,1
"148059",2002,6,1
"148060",2002,6,3
"148061",2002,6,1
"148062",2002,6,1
"148063",2002,6,1
"148064",2002,6,1
"148065",2002,6,1
"148066",2002,6,1
"148067",2002,6,1
"148068",2002,6,1
"148069",2002,6,1
"148070",2002,6,1
"148071",2002,6,1
"148072",2002,6,1
"148073",2002,6,1
"148074",2002,6,1
"148075",2002,6,1
"148076",2002,6,1
"148077",2002,6,1
"148078",2002,6,1
"148079",2002,6,1
"148080",2002,6,3
"148081",2002,6,1
"148082",2002,6,1
"148083",2002,6,1
"148084",2002,6,1
"148085",2002,6,1
"148086",2002,6,3
"148087",2002,6,3
"148088",2002,6,1
"148089",2002,6,1
"148090",2002,6,3
"148091",2002,6,1
"148092",2002,6,1
"148093",2002,6,1
"148094",2002,6,1
"148095",2002,6,1
"148096",2002,6,1
"148097",2002,6,1
"148098",2002,6,1
"148099",2002,6,1
"148100",2002,6,1
"148101",2002,6,1
"148102",2002,6,1
"148103",2002,6,1
"148104",2002,6,1
"148105",2002,6,1
"148106",2002,4,3
"148107",2002,4,1
"148108",2002,4,1
"148109",2002,4,3
"148110",2002,4,3
"148111",2002,4,1
"148112",2002,4,NA
"148113",2002,4,1
"148114",2002,4,3
"148115",2002,4,1
"148116",2002,4,1
"148117",2002,4,3
"148118",2002,4,3
"148119",2002,5,1
"148120",2002,5,1
"148121",2002,5,1
"148122",2002,5,1
"148123",2002,5,1
"148124",2002,5,1
"148125",2002,5,1
"148126",2002,5,1
"148127",2002,5,1
"148128",2002,5,1
"148129",2002,5,1
"148130",2002,5,1
"148131",2002,5,1
"148132",2002,5,1
"148133",2002,5,1
"148134",2002,5,1
"148135",2002,5,1
"148136",2002,5,1
"148137",2002,5,1
"148138",2002,5,1
"148139",2002,5,1
"148140",2002,5,1
"148141",2002,5,1
"148142",2002,5,1
"148143",2002,5,1
"148144",2002,5,1
"148145",2002,5,1
"148146",2002,5,1
"148147",2002,5,1
"148148",2002,5,1
"148149",2002,5,1
"148150",2002,5,1
"148151",2002,5,1
"148152",2002,5,1
"148153",2002,5,1
"148154",2002,5,1
"148155",2002,5,3
"148156",2002,5,3
"148157",2002,5,1
"148158",2002,5,1
"148159",2002,5,1
"148160",2002,5,1
"148161",2002,5,1
"148162",2002,5,1
"148163",2002,5,1
"148164",2002,5,1
"148165",2002,4,1
"148166",2002,4,1
"148167",2002,4,1
"148168",2002,4,1
"148169",2002,4,1
"148170",2002,4,1
"148171",2002,4,1
"148172",2002,4,1
"148173",2002,4,1
"148174",2002,4,1
"148175",2002,4,1
"148176",2002,4,1
"148177",2002,4,1
"148178",2002,4,1
"148179",2002,4,1
"148180",2002,4,1
"148181",2002,4,1
"148182",2002,4,1
"148183",2002,4,3
"148184",2002,6,1
"148185",2002,6,1
"148186",2002,6,1
"148187",2002,6,1
"148188",2002,6,1
"148189",2002,6,1
"148190",2002,6,1
"148191",2002,6,1
"148192",2002,6,1
"148193",2002,6,1
"148194",2002,6,1
"148195",2002,6,1
"148196",2002,6,1
"148197",2002,6,3
"148198",2002,6,3
"148199",2002,6,3
"148200",2002,6,3
"148201",2002,6,1
"148202",2002,6,1
"148203",2002,6,1
"148204",2002,6,1
"148205",2002,6,1
"148206",2002,4,1
"148207",2002,4,1
"148208",2002,4,1
"148209",2002,4,1
"148210",2002,4,1
"148211",2002,4,1
"148212",2002,4,1
"148213",2002,4,1
"148214",2002,4,1
"148215",2002,4,1
"148216",2002,4,1
"148217",2002,4,1
"148218",2002,4,3
"148219",2002,4,1
"148220",2002,4,1
"148221",2002,4,1
"148222",2002,4,1
"148223",2002,4,1
"148224",2002,4,1
"148225",2002,4,1
"148226",2002,4,1
"148227",2002,4,1
"148228",2002,4,1
"148229",2002,4,1
"148230",2002,4,1
"148231",2002,4,1
"148232",2002,4,1
"148233",2002,4,1
"148234",2002,4,1
"148235",2002,4,1
"148236",2002,4,1
"148237",2002,4,1
"148238",2002,4,1
"148239",2002,4,1
"148240",2002,4,1
"148241",2002,4,1
"148242",2002,4,1
"148243",2002,5,1
"148244",2002,5,1
"148245",2002,5,1
"148246",2002,5,1
"148247",2002,5,1
"148248",2002,5,1
"148249",2002,4,1
"148250",2002,4,1
"148251",2002,4,1
"148252",2002,4,3
"148253",2002,4,1
"148254",2002,4,1
"148255",2002,4,3
"148256",2002,4,1
"148257",2002,4,1
"148258",2002,4,1
"148259",2002,4,3
"148260",2002,4,1
"148261",2002,4,1
"148262",2002,4,1
"148263",2002,4,3
"148264",2002,4,1
"148265",2002,4,3
"148266",2002,4,3
"148267",2002,4,3
"148268",2002,4,1
"148269",2002,4,NA
"148270",2002,4,1
"148271",2002,4,3
"148272",2002,4,NA
"148273",2002,4,3
"148274",2002,4,3
"148275",2002,4,1
"148276",2002,4,3
"148277",2002,4,3
"148278",2002,4,3
"148279",2002,4,3
"148280",2002,4,3
"148281",2002,4,3
"148282",2002,4,3
"148283",2002,4,1
"148284",2002,4,1
"148285",2002,4,3
"148286",2002,4,1
"148287",2002,4,1
"148288",2002,4,1
"148289",2002,4,3
"148290",2002,4,3
"148291",2002,4,3
"148292",2002,4,1
"148293",2002,4,1
"148294",2002,4,1
"148295",2002,4,3
"148296",2002,4,1
"148297",2002,4,1
"148298",2002,4,3
"148299",2002,4,1
"148300",2002,4,3
"148301",2002,4,3
"148302",2002,4,3
"148303",2002,4,3
"148304",2002,4,3
"148305",2002,4,3
"148306",2002,4,1
"148307",2002,4,3
"148308",2002,4,1
"148309",2002,4,3
"148310",2002,4,1
"148311",2002,4,3
"148312",2002,4,3
"148313",2002,4,3
"148314",2002,5,1
"148315",2002,5,1
"148316",2002,5,1
"148317",2002,5,1
"148318",2002,5,1
"148319",2002,5,1
"148320",2002,5,1
"148321",2002,5,1
"148322",2002,5,1
"148323",2002,5,1
"148324",2002,5,1
"148325",2002,5,1
"148326",2002,5,1
"148327",2002,5,1
"148328",2002,5,1
"148329",2002,5,3
"148330",2002,5,1
"148331",2002,5,1
"148332",2002,5,1
"148333",2002,5,1
"148334",2002,5,1
"148335",2002,5,1
"148336",2002,5,1
"148337",2002,5,1
"148338",2002,5,1
"148339",2002,5,1
"148340",2002,5,1
"148341",2002,5,1
"148342",2002,5,1
"148343",2002,5,1
"148344",2002,5,1
"148345",2002,5,1
"148346",2002,5,1
"148347",2002,5,1
"148348",2002,5,1
"148349",2002,5,1
"148350",2002,5,1
"148351",2002,5,1
"148352",2002,5,1
"148353",2002,5,1
"148354",2002,5,1
"148355",2002,5,3
"148356",2002,5,1
"148357",2002,5,1
"148358",2002,5,1
"148359",2002,5,1
"148360",2002,5,1
"148361",2002,5,1
"148362",2002,5,1
"148363",2002,5,4
"148364",2002,5,1
"148365",2002,5,1
"148366",2002,5,3
"148367",2002,5,1
"148368",2002,5,1
"148369",2002,5,1
"148370",2002,5,1
"148371",2002,5,1
"148372",2002,5,1
"148373",2002,5,1
"148374",2002,5,1
"148375",2002,5,1
"148376",2002,5,1
"148377",2002,5,1
"148378",2002,5,1
"148379",2002,5,1
"148380",2002,5,1
"148381",2002,5,1
"148382",2002,5,1
"148383",2002,5,1
"148384",2002,5,1
"148385",2002,5,1
"148386",2002,5,1
"148387",2002,5,1
"148388",2002,5,1
"148389",2002,5,1
"148390",2002,5,1
"148391",2002,5,1
"148392",2002,5,1
"148393",2002,5,1
"148394",2002,5,1
"148395",2002,5,1
"148396",2002,5,1
"148397",2002,5,3
"148398",2002,5,1
"148399",2002,5,1
"148400",2002,5,1
"148401",2002,5,1
"148402",2002,5,3
"148403",2002,5,1
"148404",2002,5,1
"148405",2002,5,3
"148406",2002,5,1
"148407",2002,5,1
"148408",2002,5,1
"148409",2002,5,1
"148410",2002,5,1
"148411",2002,5,1
"148412",2002,5,3
"148413",2002,5,1
"148414",2002,5,1
"148415",2002,5,1
"148416",2002,5,1
"148417",2002,5,1
"148418",2002,5,1
"148419",2002,5,1
"148420",2002,5,1
"148421",2002,5,1
"148422",2002,5,1
"148423",2002,5,3
"148424",2002,5,3
"148425",2002,5,1
"148426",2002,5,1
"148427",2002,5,1
"148428",2002,5,1
"148429",2002,5,1
"148430",2002,5,1
"148431",2002,5,1
"148432",2002,5,1
"148433",2002,5,1
"148434",2002,5,3
"148435",2002,5,1
"148436",2002,5,1
"148437",2002,5,1
"148438",2002,5,1
"148439",2002,5,1
"148440",2002,5,1
"148441",2002,5,1
"148442",2002,5,1
"148443",2002,5,1
"148444",2002,4,3
"148445",2002,4,3
"148446",2002,4,1
"148447",2002,4,1
"148448",2002,4,3
"148449",2002,4,3
"148450",2002,2,1
"148451",2002,2,1
"148452",2002,2,1
"148453",2002,2,1
"148454",2002,2,1
"148455",2002,2,4
"148456",2002,2,1
"148457",2002,2,1
"148458",2002,2,1
"148459",2002,2,1
"148460",2002,2,1
"148461",2002,2,1
"148462",2002,2,4
"148463",2002,2,1
"148464",2002,2,3
"148465",2002,2,1
"148466",2002,2,1
"148467",2002,2,1
"148468",2002,2,1
"148469",2002,2,1
"148470",2002,2,1
"148471",2002,2,1
"148472",2002,2,1
"148473",2002,2,1
"148474",2002,2,1
"148475",2002,2,1
"148476",2002,2,1
"148477",2002,2,1
"148478",2002,2,1
"148479",2002,2,1
"148480",2002,2,1
"148481",2002,2,1
"148482",2002,2,1
"148483",2002,2,1
"148484",2002,2,1
"148485",2002,2,1
"148486",2002,3,1
"148487",2002,3,3
"148488",2002,3,3
"148489",2002,3,3
"148490",2002,3,1
"148491",2002,3,3
"148492",2002,3,1
"148493",2002,3,3
"148494",2002,3,1
"148495",2002,3,3
"148496",2002,3,1
"148497",2002,3,1
"148498",2002,3,1
"148499",2002,3,1
"148500",2002,3,1
"148501",2002,3,3
"148502",2002,3,1
"148503",2002,3,1
"148504",2002,3,1
"148505",2002,3,3
"148506",2002,3,3
"148507",2002,3,NA
"148508",2002,3,1
"148509",2002,5,1
"148510",2002,5,3
"148511",2002,5,1
"148512",2002,5,1
"148513",2002,5,1
"148514",2002,5,1
"148515",2002,5,1
"148516",2002,5,1
"148517",2002,5,1
"148518",2002,5,1
"148519",2002,5,1
"148520",2002,5,1
"148521",2002,5,1
"148522",2002,5,1
"148523",2002,5,1
"148524",2002,5,1
"148525",2002,5,1
"148526",2002,5,1
"148527",2002,5,1
"148528",2002,5,1
"148529",2002,5,1
"148530",2002,5,1
"148531",2002,5,3
"148532",2002,5,1
"148533",2002,5,1
"148534",2002,5,1
"148535",2002,5,1
"148536",2002,5,1
"148537",2002,5,1
"148538",2002,5,1
"148539",2002,5,1
"148540",2002,5,1
"148541",2002,5,1
"148542",2002,5,1
"148543",2002,5,1
"148544",2002,5,1
"148545",2002,5,1
"148546",2002,5,1
"148547",2002,5,1
"148548",2002,5,1
"148549",2002,5,1
"148550",2002,5,1
"148551",2002,5,1
"148552",2002,5,1
"148553",2002,5,1
"148554",2002,5,1
"148555",2002,5,1
"148556",2002,5,1
"148557",2002,5,1
"148558",2002,5,1
"148559",2002,5,1
"148560",2002,5,1
"148561",2002,5,1
"148562",2002,5,1
"148563",2002,5,1
"148564",2002,5,3
"148565",2002,5,1
"148566",2002,5,1
"148567",2002,5,1
"148568",2002,5,1
"148569",2002,5,1
"148570",2002,5,1
"148571",2002,5,1
"148572",2002,5,3
"148573",2002,5,1
"148574",2003,4,5
"148575",2003,4,3
"148576",2003,4,3
"148577",2003,4,3
"148578",2003,4,3
"148579",2003,4,3
"148580",2003,4,3
"148581",2003,4,1
"148582",2003,4,1
"148583",2003,4,3
"148584",2003,4,3
"148585",2003,4,3
"148586",2003,4,3
"148587",2003,4,3
"148588",2003,4,3
"148589",2003,4,3
"148590",2003,4,3
"148591",2003,4,3
"148592",2003,4,5
"148593",2003,4,5
"148594",2003,4,3
"148595",2003,4,3
"148596",2003,4,1
"148597",2003,4,1
"148598",2003,4,1
"148599",2003,4,1
"148600",2003,4,1
"148601",2003,4,1
"148602",2003,4,1
"148603",2003,4,1
"148604",2003,4,1
"148605",2003,4,1
"148606",2003,4,1
"148607",2003,4,1
"148608",2003,4,1
"148609",2003,4,1
"148610",2003,4,1
"148611",2003,4,1
"148612",2003,4,1
"148613",2003,4,1
"148614",2003,4,1
"148615",2003,4,1
"148616",2003,4,1
"148617",2003,4,1
"148618",2003,4,1
"148619",2003,4,1
"148620",2003,4,1
"148621",2003,4,1
"148622",2003,4,1
"148623",2003,4,1
"148624",2003,4,1
"148625",2003,4,1
"148626",2003,4,1
"148627",2003,4,1
"148628",2003,4,1
"148629",2003,4,1
"148630",2003,4,NA
"148631",2003,4,NA
"148632",2003,4,1
"148633",2003,4,1
"148634",2003,4,1
"148635",2003,4,1
"148636",2003,4,1
"148637",2003,4,1
"148638",2003,4,1
"148639",2003,4,1
"148640",2003,4,3
"148641",2003,4,1
"148642",2003,4,3
"148643",2003,4,1
"148644",2003,4,1
"148645",2003,4,1
"148646",2003,4,1
"148647",2003,4,1
"148648",2003,4,1
"148649",2003,4,1
"148650",2003,4,1
"148651",2003,4,1
"148652",2003,4,1
"148653",2003,4,1
"148654",2003,4,1
"148655",2003,4,5
"148656",2003,4,3
"148657",2003,4,3
"148658",2003,4,5
"148659",2003,4,3
"148660",2003,4,3
"148661",2003,4,3
"148662",2003,4,3
"148663",2003,4,3
"148664",2003,4,3
"148665",2003,4,3
"148666",2003,4,3
"148667",2003,4,3
"148668",2003,4,3
"148669",2003,4,3
"148670",2003,3,3
"148671",2003,3,1
"148672",2003,3,3
"148673",2003,3,1
"148674",2003,3,1
"148675",2003,3,1
"148676",2003,3,1
"148677",2003,3,1
"148678",2003,3,3
"148679",2003,3,1
"148680",2003,3,1
"148681",2003,3,1
"148682",2003,3,3
"148683",2003,3,1
"148684",2003,3,3
"148685",2003,3,3
"148686",2003,3,3
"148687",2003,3,3
"148688",2003,3,1
"148689",2003,3,1
"148690",2003,3,3
"148691",2003,3,3
"148692",2003,3,3
"148693",2003,3,1
"148694",2003,3,1
"148695",2003,3,1
"148696",2003,3,1
"148697",2003,3,1
"148698",2003,3,1
"148699",2003,3,3
"148700",2003,3,3
"148701",2003,3,3
"148702",2003,3,1
"148703",2003,3,1
"148704",2002,4,NA
"148705",2002,4,NA
"148706",2002,4,1
"148707",2002,4,1
"148708",2002,4,1
"148709",2002,4,1
"148710",2002,4,1
"148711",2002,4,1
"148712",2002,4,1
"148713",2002,4,1
"148714",2002,4,1
"148715",2002,4,1
"148716",2002,4,1
"148717",2002,4,1
"148718",2002,4,1
"148719",2002,4,1
"148720",2002,5,1
"148721",2002,5,1
"148722",2002,5,3
"148723",2002,5,1
"148724",2002,5,1
"148725",2002,5,1
"148726",2002,5,1
"148727",2002,5,1
"148728",2002,5,1
"148729",2002,5,1
"148730",2002,5,1
"148731",2002,5,1
"148732",2002,5,1
"148733",2002,5,1
"148734",2002,5,1
"148735",2002,5,1
"148736",2002,5,1
"148737",2002,5,1
"148738",2002,5,1
"148739",2002,5,1
"148740",2002,5,1
"148741",2002,5,1
"148742",2002,5,1
"148743",2002,5,1
"148744",2002,5,1
"148745",2002,5,1
"148746",2002,5,1
"148747",2002,5,1
"148748",2002,5,1
"148749",2002,5,1
"148750",2002,5,3
"148751",2002,5,1
"148752",2002,5,1
"148753",2002,5,1
"148754",2002,5,1
"148755",2002,5,1
"148756",2002,5,1
"148757",2002,5,1
"148758",2002,5,1
"148759",2002,5,1
"148760",2002,5,1
"148761",2002,5,1
"148762",2002,5,1
"148763",2002,5,1
"148764",2002,5,1
"148765",2002,5,1
"148766",2002,5,1
"148767",2002,5,1
"148768",2002,5,1
"148769",2002,5,1
"148770",2002,5,1
"148771",2002,5,1
"148772",2002,5,1
"148773",2002,5,1
"148774",2002,5,1
"148775",2002,5,1
"148776",2002,5,1
"148777",2002,5,1
"148778",2002,5,1
"148779",2002,5,1
"148780",2002,5,1
"148781",2002,5,1
"148782",2002,5,1
"148783",2002,5,1
"148784",2002,5,1
"148785",2002,5,1
"148786",2002,5,1
"148787",2002,5,1
"148788",2002,5,1
"148789",2002,5,1
"148790",2002,5,1
"148791",2002,5,1
"148792",2002,5,3
"148793",2002,5,1
"148794",2002,5,1
"148795",2002,5,3
"148796",2002,5,1
"148797",2002,6,1
"148798",2002,6,1
"148799",2002,6,1
"148800",2002,6,1
"148801",2002,6,1
"148802",2002,6,1
"148803",2002,6,1
"148804",2002,6,1
"148805",2002,6,1
"148806",2002,6,1
"148807",2002,6,1
"148808",2002,6,1
"148809",2002,6,1
"148810",2002,6,1
"148811",2002,6,1
"148812",2002,6,1
"148813",2002,6,1
"148814",2002,6,1
"148815",2002,6,1
"148816",2002,6,1
"148817",2002,6,1
"148818",2002,6,1
"148819",2002,6,1
"148820",2002,6,1
"148821",2002,6,1
"148822",2002,6,1
"148823",2002,6,1
"148824",2002,6,1
"148825",2002,6,1
"148826",2002,6,1
"148827",2002,6,1
"148828",2002,6,1
"148829",2002,6,1
"148830",2002,6,1
"148831",2002,6,1
"148832",2002,6,1
"148833",2002,6,1
"148834",2002,5,1
"148835",2002,5,1
"148836",2002,5,1
"148837",2002,5,1
"148838",2002,5,1
"148839",2002,5,1
"148840",2002,5,3
"148841",2002,5,3
"148842",2002,5,1
"148843",2002,5,1
"148844",2002,5,1
"148845",2002,5,1
"148846",2002,5,1
"148847",2002,5,1
"148848",2002,5,1
"148849",2002,5,1
"148850",2002,5,1
"148851",2002,5,3
"148852",2002,5,3
"148853",2002,5,1
"148854",2002,5,1
"148855",2002,5,3
"148856",2002,5,3
"148857",2002,5,3
"148858",2002,5,3
"148859",2002,5,3
"148860",2002,5,1
"148861",2002,5,1
"148862",2002,5,1
"148863",2002,5,1
"148864",2002,6,1
"148865",2002,6,1
"148866",2002,6,1
"148867",2002,6,1
"148868",2002,6,1
"148869",2002,6,1
"148870",2002,6,1
"148871",2002,6,1
"148872",2002,6,1
"148873",2002,6,1
"148874",2002,6,1
"148875",2002,6,1
"148876",2002,6,1
"148877",2002,6,1
"148878",2002,6,1
"148879",2002,6,1
"148880",2002,6,1
"148881",2002,6,1
"148882",2002,6,1
"148883",2002,6,1
"148884",2002,6,1
"148885",2002,6,1
"148886",2002,6,1
"148887",2002,6,1
"148888",2002,6,1
"148889",2002,6,1
"148890",2002,6,1
"148891",2002,6,1
"148892",2002,6,1
"148893",2002,6,1
"148894",2002,6,1
"148895",2002,6,1
"148896",2002,6,1
"148897",2002,6,1
"148898",2002,6,1
"148899",2002,5,1
"148900",2002,5,1
"148901",2002,5,1
"148902",2002,5,1
"148903",2002,5,1
"148904",2002,5,1
"148905",2002,5,1
"148906",2002,5,1
"148907",2002,5,1
"148908",2002,5,1
"148909",2002,5,1
"148910",2002,5,1
"148911",2002,5,1
"148912",2002,5,1
"148913",2002,5,1
"148914",2002,5,1
"148915",2002,5,1
"148916",2002,5,1
"148917",2002,5,1
"148918",2002,5,1
"148919",2002,5,1
"148920",2002,5,1
"148921",2002,5,1
"148922",2002,5,1
"148923",2002,5,1
"148924",2002,5,1
"148925",2002,5,1
"148926",2002,5,1
"148927",2002,5,1
"148928",2002,5,1
"148929",2002,5,1
"148930",2002,5,1
"148931",2002,5,1
"148932",2002,5,1
"148933",2002,5,1
"148934",2002,5,1
"148935",2002,5,1
"148936",2002,5,1
"148937",2002,5,1
"148938",2002,5,1
"148939",2002,5,1
"148940",2002,5,1
"148941",2002,5,1
"148942",2002,5,1
"148943",2003,2,1
"148944",2003,2,5
"148945",2003,2,1
"148946",2003,2,1
"148947",2003,2,3
"148948",2003,2,1
"148949",2003,2,1
"148950",2003,2,1
"148951",2003,2,1
"148952",2003,2,1
"148953",2003,2,1
"148954",2003,2,3
"148955",2003,2,1
"148956",2003,2,3
"148957",2003,2,1
"148958",2003,2,1
"148959",2003,2,3
"148960",2003,2,1
"148961",2003,2,3
"148962",2003,2,3
"148963",2003,2,3
"148964",2002,3,1
"148965",2002,3,1
"148966",2002,3,3
"148967",2002,3,3
"148968",2002,3,3
"148969",2002,3,1
"148970",2002,3,1
"148971",2002,3,1
"148972",2002,3,1
"148973",2002,3,3
"148974",2002,3,3
"148975",2002,3,3
"148976",2002,3,1
"148977",2002,3,1
"148978",2002,3,1
"148979",2002,3,1
"148980",2002,3,1
"148981",2002,3,1
"148982",2002,3,1
"148983",2002,3,1
"148984",2002,3,1
"148985",2002,3,1
"148986",2002,3,1
"148987",2002,3,1
"148988",2002,3,3
"148989",2003,2,1
"148990",2003,2,1
"148991",2003,2,1
"148992",2003,2,1
"148993",2003,2,1
"148994",2003,2,1
"148995",2003,2,1
"148996",2003,2,1
"148997",2003,2,1
"148998",2003,2,1
"148999",2003,2,1
"149000",2003,2,1
"149001",2003,2,1
"149002",2003,2,1
"149003",2003,2,1
"149004",2003,2,1
"149005",2003,2,1
"149006",2003,2,1
"149007",2003,2,1
"149008",2003,2,1
"149009",2003,2,1
"149010",2003,2,1
"149011",2003,2,1
"149012",2003,2,1
"149013",2003,2,1
"149014",2003,2,1
"149015",2003,2,1
"149016",2003,2,1
"149017",2003,2,1
"149018",2003,2,1
"149019",2003,2,1
"149020",2003,2,1
"149021",2003,2,1
"149022",2003,2,1
"149023",2003,2,1
"149024",2003,2,1
"149025",2003,2,1
"149026",2003,2,1
"149027",2003,2,1
"149028",2003,2,1
"149029",2002,3,1
"149030",2002,3,1
"149031",2002,3,1
"149032",2002,3,1
"149033",2002,3,1
"149034",2003,2,1
"149035",2003,2,1
"149036",2003,2,1
"149037",2003,2,4
